id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
719512,Best location by Sct Hans Square,3712809,Andreas,,Nrrebro,55.68934,12.56422,Entire home/apt,1000,90,14,2022-09-12,0.12,1,38,1,
720038,Classic Vesterbro apartment - 100 m from Metro,3714910,Simon,,Vesterbro-Kongens Enghave,55.66639,12.54657,Entire home/apt,775,7,18,2022-08-20,0.16,1,0,4,
721973,Chr. Havn - lige ved kanalen,3727769,Ulrik,,Indre By,55.67424,12.59703,Entire home/apt,1200,1,105,2022-08-23,1.35,1,262,17,
728263,Unique Copenhagen storefront artist apartment,49071,Nancy,,Frederiksberg,55.67144,12.53327,Entire home/apt,1400,3,1,2013-01-03,0.01,1,0,0,
729171,"Simple living in Nørrebro, Cph",1424919,Mette,,Nrrebro,55.68737,12.54282,Entire home/apt,650,1,36,2019-07-26,0.30,1,0,0,
729196,Vesterbro apartment with balcony,574977,Johan,,Vesterbro-Kongens Enghave,55.66744,12.55291,Entire home/apt,1225,4,15,2016-06-20,0.13,1,117,0,
731062,Homely apartment in central city,3803177,Sunniva,,Amager Vest,55.66648,12.58271,Entire home/apt,700,2,25,2022-07-27,0.40,1,0,10,
731763,Apartment in the heart of Vesterbro,2934381,Kirstine,,Vesterbro-Kongens Enghave,55.66611,12.55368,Entire home/apt,750,4,16,2017-06-25,0.14,1,0,0,
735068,Central & light apartment w garden,3834396,Marie,,Frederiksberg,55.68435,12.53637,Entire home/apt,599,3,89,2020-07-07,0.74,1,0,0,
744664,Large penthouse near center of CPH,3903437,Tine,,Amager Vest,55.65661,12.60687,Entire home/apt,1375,1,15,2022-07-28,0.13,1,23,3,
753661,Live close to the lakes,3964327,Kim,,Nrrebro,55.6887,12.56141,Entire home/apt,744,2,32,2020-01-03,0.27,1,60,0,
758243,Architects home in modern building,3994570,Gerti,,Indre By,55.67243,12.597,Entire home/apt,880,7,39,2019-12-31,0.33,1,45,0,
758899,"Big apartment in trendy, green Copenhagen street",706027,Frederik,,Indre By,55.68355,12.56529,Entire home/apt,1005,5,2,2022-07-30,0.92,1,0,2,
761032,Wonderful apartment at the top,3235759,Laila,,Frederiksberg,55.68035,12.5531,Entire home/apt,1200,5,13,2022-07-27,0.11,1,284,3,
763588,Unique apartment in Copenhagen,4025375,Claus,,Indre By,55.69584,12.57621,Entire home/apt,1000,360,0,,,1,365,0,
768646,"Architectural icon by ""B.I.G.""",126777,Søren,,Amager Vest,55.63363,12.58177,Entire home/apt,1450,2,116,2022-09-12,1.03,3,326,19,
768784,"Amazing room in ""B.I.G"" apartment",126777,Søren,,Amager Vest,55.63094,12.58127,Private room,950,1,99,2022-09-01,0.87,3,304,11,
768831,"Loft room in ""B.I.G."" apartment",126777,Søren,,Amager Vest,55.63558,12.58183,Private room,750,1,66,2022-05-01,0.56,3,327,4,
770907,Great apartment in trendy Vesterbro,2809269,Johanne,,Vesterbro-Kongens Enghave,55.66834,12.55066,Entire home/apt,1100,3,50,2019-09-29,0.52,1,0,0,
775758,Big apt @ very attractive Islands Brygge,4091912,Joel,,Amager Vest,55.66367,12.57773,Entire home/apt,975,4,3,2022-07-12,0.07,1,0,2,
779739,Spacious Villa - close to City,4111439,Jakob,,Amager st,55.65704,12.62712,Entire home/apt,1400,5,2,2014-08-04,0.02,1,0,0,
780893,Absolutely fantastic apartment. Nyhavn. 100 meters,4118499,Preben,,Indre By,55.67439,12.58938,Entire home/apt,1906,3,123,2022-08-29,1.05,1,4,16,
783409,Nice room with own kitchen.,422780,Sanne,,Valby,55.6673,12.50546,Private room,297,2,14,2022-08-12,0.12,2,55,2,
789211,1730 squarefeet lux. apartment,3989372,Jakob,,sterbro,55.70331,12.58203,Entire home/apt,2200,3,96,2022-08-31,0.85,1,359,4,
792378,Stylish BIG place - Very central - Great for kids!,4174590,Martin,,sterbro,55.69802,12.58286,Entire home/apt,2592,6,6,2019-08-08,0.05,1,365,0,
796713,Aparment in the trendy neighborhood Nørrebro,4197057,Ulrik,,Nrrebro,55.6926,12.56091,Entire home/apt,744,2,28,2022-07-25,0.24,1,0,3,
797839,"Charming, quiet, light, and central - Welcome",4201469,Nikolaj,,Frederiksberg,55.67661,12.53022,Entire home/apt,950,2,58,2022-08-28,0.64,1,9,6,
802110,Cosy apartment in Copenhagen SV,268171,Rouslan,,Vesterbro-Kongens Enghave,55.6457,12.5276,Entire home/apt,450,7,7,2019-09-30,0.06,3,50,0,
802648,Best and trendy place at Vesterbro,3124049,Tanja,,Vesterbro-Kongens Enghave,55.66348,12.5434,Private room,564,1,0,,,3,89,0,
812320,Apt. on Christianshavn w. balconies,4270618,Edda,,Indre By,55.67475,12.59797,Entire home/apt,2286,3,5,2015-09-08,0.04,1,364,0,
815346,Spacious modern house,4283484,Anders Zeuthen,,Brnshj-Husum,55.70007,12.49747,Entire home/apt,1195,3,17,2022-08-09,0.31,1,11,4,
816608,Artsy apartment just between downtown & the beach,2170713,Silas,,Amager st,55.66178,12.6134,Entire home/apt,430,82,32,2020-09-27,0.28,1,0,0,
818170,"Spacious, historic appartment",4173445,Karen,,Bispebjerg,55.69934,12.53611,Entire home/apt,1334,5,11,2022-07-28,0.12,1,99,3,
819027,Centrally located cozy gem,4301802,Kristian,,Indre By,55.67632,12.59742,Entire home/apt,629,10,27,2019-03-10,0.25,1,147,0,
820869,Beauty & charm in the heart of Cph.,4310887,Niels Ulrik,,Indre By,55.68551,12.56956,Entire home/apt,1400,5,57,2022-08-30,0.51,1,8,4,
836255,BIG APR. IN THE HEART OF COPENHAGEN,4371454,Maja,,Indre By,55.68366,12.56922,Entire home/apt,967,3,13,2019-07-22,0.13,2,0,0,
840903,Modern Apartment in Copenhage City,1328090,Nicolaj,,Amager Vest,55.66715,12.58081,Private room,730,3,331,2022-09-16,2.90,1,120,12,
854986,Nice and cosy house in CPH,4462189,Jesper,,Vanlse,55.69365,12.47458,Entire home/apt,1000,6,0,,,1,0,0,
855758,Central & lovely 2-rooms apartment,4472213,Marie,,Indre By,55.68466,12.58722,Entire home/apt,650,60,9,2021-08-11,0.12,1,16,0,
856706,Classic cosy shared appartment,3628837,Carsten,,Nrrebro,55.68676,12.5515,Private room,514,6,177,2022-09-01,1.50,2,8,6,
858020,Cosy Cop-NV 3-room flat with cat,4486126,Susanne,,Bispebjerg,55.71081,12.54369,Entire home/apt,383,4,93,2022-06-03,0.80,1,0,2,
859185,Superb flat by the lakes in CPH,4497809,Rune,,Indre By,55.68282,12.55976,Entire home/apt,1050,5,1,2018-08-12,0.02,1,73,0,
865369,Big town-house from the 1920´s. Central location.,4543825,Jakob,,sterbro,55.7113,12.55654,Entire home/apt,1657,1,2,2016-07-20,0.03,1,306,0,
866427,160m2 by the water w/balcony & wooden stove,4438772,Philip & Karen,,Indre By,55.67685,12.58813,Entire home/apt,5686,2,60,2022-08-07,0.59,1,203,5,
867468,Beautiful 4 br appartement in central Copenhagen,4561734,Anne,,Indre By,55.67738,12.57508,Entire home/apt,1100,5,4,2015-08-07,0.04,1,0,0,
867964,Raw and charming with a great view.,4569395,Heine,,Nrrebro,55.69367,12.5501,Entire home/apt,986,5,11,2022-06-20,0.13,1,352,2,
871418,Lovely bright scandinavian 5 bed apartment,2121808,Anna,,Vesterbro-Kongens Enghave,55.67005,12.54928,Entire home/apt,2100,6,21,2022-08-06,0.18,1,59,2,
874272,67m2 charming apt with roof terrace,4615222,Kristian Forberg,,sterbro,55.69968,12.58717,Entire home/apt,850,3,5,2022-04-24,0.05,1,346,1,
876114,Cosy apartment in trendy Vesterbro,4626527,Peter,,Vesterbro-Kongens Enghave,55.67031,12.54103,Entire home/apt,767,4,42,2022-06-23,0.43,1,262,6,
884518,Water-front apartment + balcony,446057,Sidsel,,Vesterbro-Kongens Enghave,55.64638,12.54805,Private room,1900,3,21,2022-04-10,0.18,1,344,2,
888226,Copenhagen V,4710383,Helle,,Vesterbro-Kongens Enghave,55.66746,12.55341,Entire home/apt,892,14,63,2021-09-19,0.57,1,362,0,
888702,"Apt in the heart of Nørrebro, Copenhagen",2360174,Anders Flygge,,Nrrebro,55.68536,12.55688,Entire home/apt,955,2,6,2016-08-16,0.07,2,179,0,
892273,Lovely home in cool Copenhagen,4505136,Katrine,,Vesterbro-Kongens Enghave,55.67004,12.55434,Entire home/apt,900,2,26,2022-07-26,0.33,1,284,3,
893168,Cosy apartment in vibrant Nørrebro,4397986,Tine,,Nrrebro,55.68731,12.54213,Entire home/apt,700,7,53,2019-08-09,0.46,1,86,0,
893639,Cool apartment near Christiania,4430474,Ruben,,Amager st,55.66832,12.61391,Entire home/apt,971,5,65,2022-06-14,0.58,1,355,1,
894420,Wonderful apt. right in the city!,4761790,Henrik,,Indre By,55.68009,12.57909,Entire home/apt,1550,2,424,2022-09-21,3.68,1,231,41,
895117,"Coolest neighbourhood in the world ""Time Out"" says",4767055,Malene Godt,,Nrrebro,55.68817,12.56324,Entire home/apt,1329,3,147,2022-09-19,1.28,1,71,17,
897447,"Lovely house near airport, Bella C. City Centre.",4788029,Tine,,Amager Vest,55.63389,12.58718,Entire home/apt,1000,1,69,2022-07-22,0.60,3,0,2,
898935,Townhouse close to airport. Easy acces to city,4252325,Eskil,,Amager st,55.6513,12.62587,Entire home/apt,850,1,46,2022-07-23,0.46,2,0,1,
900355,The Vesterbro area of Copenhagen,4807331,Irina,,Vesterbro-Kongens Enghave,55.66538,12.54683,Entire home/apt,1050,4,46,2022-09-04,0.41,1,0,8,
907655,Amazing apartment next to the Metro,4688480,Lene & Morten,,Frederiksberg,55.68212,12.55363,Entire home/apt,1770,14,38,2015-07-26,0.33,1,322,0,
909806,City View - 90 sqm - Beach/Metro,3604803,Johnny + Jesper,,Amager st,55.66819,12.61596,Private room,1400,5,36,2016-10-07,0.31,1,358,0,
911298,"Uniqe, cosy, modern,Christianshavn",4586499,Gitte,,Amager Vest,55.66627,12.58742,Entire home/apt,1500,3,101,2021-08-14,0.86,1,273,0,
911531,Lovely place in Meat Packing District with balcony,4891242,Maria Louise,,Vesterbro-Kongens Enghave,55.66783,12.5559,Entire home/apt,850,4,94,2020-09-11,0.81,1,0,0,
920846,Hip 4-room penthouse w/ balcony,1976438,Tav,,Vesterbro-Kongens Enghave,55.67113,12.54277,Entire home/apt,850,3,43,2019-12-29,0.42,1,0,0,
926867,Vesterbro apartment with everything,4987386,Sarah,,Vesterbro-Kongens Enghave,55.67097,12.54301,Entire home/apt,1909,5,12,2022-08-31,0.31,1,243,9,
928173,"Central Penthouse, Lake Views, Hot Tub, 3Bed 2Bath",4969925,Caroline And Christian,,Indre By,55.68125,12.56157,Entire home/apt,4000,5,115,2022-08-03,1.04,2,136,1,
933497,Charming in the heart of Copenhagen,1996027,Camilla & Jonas,,Indre By,55.68441,12.56456,Entire home/apt,1041,6,9,2016-08-12,0.08,1,0,0,
935417,Charme and comfort in Copenhagen - Private balcony,3328135,Nils,,Indre By,55.67122,12.59291,Entire home/apt,722,30,21,2020-05-19,0.19,2,0,0,
936678,Charming apartment in a quiet area,5056699,Rikke,,Frederiksberg,55.67979,12.5497,Entire home/apt,1200,3,39,2022-08-22,0.38,2,297,3,
936913,"Charming room, central & very quiet",5056699,Rikke,,Frederiksberg,55.67975,12.55145,Private room,740,1,42,2019-06-30,0.36,2,188,0,
937255,Charming flat with private rooftop terrace,2474622,Nicole,,Vesterbro-Kongens Enghave,55.66759,12.55138,Entire home/apt,1370,10,12,2022-09-03,0.22,1,4,2,
938427,Child-friendly villa apt. w. garden,5036171,Karen Marie,,Frederiksberg,55.67674,12.5086,Entire home/apt,1700,4,39,2022-08-06,0.35,1,278,7,
940284,★ Couple's getaway ★ Balcony. Walk everywhere,4252325,Eskil,,Indre By,55.67503,12.59875,Entire home/apt,1049,2,280,2022-09-18,2.43,2,7,5,
940701,BIG AND BRIGHT BALCONY APARTMENT,5084338,Anne Og Philip,,Valby,55.66087,12.51907,Entire home/apt,900,3,14,2022-08-30,0.14,1,0,4,
941879,Colorful family home with garden (ground level),5093093,Katrine,,Amager st,55.65858,12.616302,Entire home/apt,1100,2,8,2022-08-28,0.08,2,0,5,
944950,Islands Brygge - absolute best of Copenhagen,746345,Kristoffer,,Amager Vest,55.66382,12.5765,Entire home/apt,1075,4,16,2022-09-09,0.14,1,301,5,
946818,Nice apartement close too city,5130801,Heidi,,Nrrebro,55.69717,12.54779,Entire home/apt,750,2,47,2020-08-06,0.46,1,0,0,
946970,Sunny apartment on beautiful square,4857790,Rasmus,,Nrrebro,55.69775,12.55435,Entire home/apt,1004,2,109,2022-09-19,0.95,1,172,11,
947057,Nice 5-room apartment on Vesterbro,1646443,Pia,,Vesterbro-Kongens Enghave,55.67131,12.54935,Entire home/apt,1710,3,49,2022-08-17,0.42,1,224,11,
951289,Cosy apt w balcony at Nørrebro,5161243,Katja Maria,,Nrrebro,55.68502,12.56045,Entire home/apt,648,4,65,2018-10-19,0.56,1,82,0,
951501,A room in an architects home,5162377,Amanda,,Nrrebro,55.69253,12.54685,Private room,450,2,7,2018-10-18,0.08,2,0,0,
956091,Room in modern apartment,2492967,Henrik,,Amager Vest,55.63536,12.57723,Private room,455,1,120,2022-09-04,1.22,3,263,10,
964454,Charming place in the old center,5268258,Tine,,Indre By,55.68226,12.57235,Entire home/apt,900,3,115,2022-08-22,1.00,1,96,7,
965131,"Lovely, bright apartment in the old heart of CPH",5224894,Cecilie,,Indre By,55.67715,12.58899,Entire home/apt,1285,4,35,2022-08-08,0.31,1,22,8,
969717,Bright & cozy apartment,5296744,Cam,,Valby,55.66592,12.5092,Entire home/apt,850,4,4,2022-08-27,0.05,1,0,2,
973198,Charming central townhouse,5319963,Anna-Carin,,Indre By,55.69035,12.5746,Entire home/apt,2200,3,50,2022-08-01,0.44,2,210,6,
976307,Unique apartment with lake view,3384513,Tine,,Indre By,55.69664,12.57914,Entire home/apt,2000,2,74,2022-09-19,0.66,1,177,13,
979445,Near subway & train in a quiet area,4949128,Arne,,Vanlse,55.68756,12.48761,Private room,417,2,114,2022-08-30,0.99,1,299,11,
980835,"Perfect quiet location, near City Center and metro",5371172,Charlotte,,Amager Vest,55.66016,12.58577,Entire home/apt,1250,3,22,2022-08-01,0.38,1,0,2,
986871,Nice appartment and Location!!,3258243,Morten,,Indre By,55.69132,12.57137,Entire home/apt,1200,5,45,2022-06-02,0.39,1,347,2,
995794,Appartment on the trendy Cph V,5470828,Githa,,Vesterbro-Kongens Enghave,55.66882,12.54821,Entire home/apt,1000,30,0,,,1,0,0,
998172,Modern 2room near beach and city,5485766,Andreas,,Amager st,55.67756,12.62798,Entire home/apt,315,60,14,2022-06-13,0.12,2,99,2,
999882,Library room in the Copenhagen Vesterbro area,5496741,Peter,,Vesterbro-Kongens Enghave,55.67315,12.55527,Private room,418,1,494,2022-08-20,5.70,1,0,47,
1000542,Charming appartment in Copenhagen,5501209,Marianne,,Bispebjerg,55.70134,12.5236,Entire home/apt,1300,5,20,2022-07-19,0.19,1,266,1,
1001057,"Inviting, authentic & central flat.",5504729,Matias Knigge,,Nrrebro,55.69799,12.5385,Entire home/apt,850,3,25,2019-12-11,0.22,1,0,0,
1004613,Cozy apartment close to the parks,5525766,Shazia,,Vesterbro-Kongens Enghave,55.67013,12.54243,Entire home/apt,1000,2,96,2022-08-23,0.84,1,54,7,
1005766,Central bright loft apartment in latin quarter,2619036,Sara Chloé,,Indre By,55.67935,12.56813,Entire home/apt,1138,5,24,2022-09-19,0.21,1,5,1,
1008940,Cosy quiet apartment in the City,5549752,Mille,,Frederiksberg,55.67818,12.55559,Entire home/apt,1500,3,7,2018-07-03,0.06,2,358,0,
1010457,Villa near beach and city center,5558712,Niels,,sterbro,55.7292,12.56982,Entire home/apt,3500,7,18,2022-07-15,0.16,1,339,2,
1011794,Spacious&sunny with harbor view -only for families,5565815,Anne Mette,,Amager Vest,55.66586,12.57551,Entire home/apt,2500,5,12,2022-08-10,0.10,1,176,3,
1011997,Classic villa in quiet scenic area,5489618,Mikkel,,Brnshj-Husum,55.71068,12.50761,Entire home/apt,1300,5,34,2022-07-24,0.32,1,30,2,
1014714,Nice room in an apartment in Frederiksberg C,5582939,Emma,,Frederiksberg,55.67487,12.54104,Private room,469,3,30,2022-09-19,0.39,1,251,12,
1025486,A Unique Oasis Vesterbro Copenhagen,5027587,Tine & Mario,,Vesterbro-Kongens Enghave,55.66044,12.54496,Private room,475,3,147,2022-09-17,1.29,1,180,8,
1025560,Babyfriendly apartement in cozy Nørrebro,5646804,Kristine,,Nrrebro,55.69541,12.54658,Entire home/apt,1000,4,32,2018-01-11,0.28,1,73,0,
1025759,Vesterbro with roof terrace,5329248,Mette Seneca,,Vesterbro-Kongens Enghave,55.66841,12.55127,Entire home/apt,850,4,47,2022-08-07,0.42,1,9,5,
1031031,Cosy house on quiet adress,5674202,Mads,,Brnshj-Husum,55.7039,12.48486,Entire home/apt,1000,3,6,2022-07-21,0.15,2,0,1,
1031467,Lovely light 100 m2 villa apartment,5676416,Jakob,,sterbro,55.72969,12.56869,Entire home/apt,1300,5,126,2022-08-28,1.11,1,108,5,
1031796,Huge apartment with balcony close to City center,2067170,Mette,,Frederiksberg,55.6803,12.55049,Entire home/apt,1600,5,17,2022-08-26,1.02,1,0,9,
1033496,Private loft room with own entrance,5687835,Pil,,Nrrebro,55.69052,12.56179,Private room,425,3,191,2022-09-05,1.66,1,25,21,
1033676,Super Host/Own room/be your self/Free coffe & Tea,973239,Niller &,,Nrrebro,55.69209,12.55893,Private room,499,4,113,2019-11-11,0.99,1,324,0,
1037511,Bright apartment in Frederiksberg!,5673926,Julie,,Frederiksberg,55.68556,12.50432,Entire home/apt,1050,3,11,2018-11-30,0.11,1,266,0,
1038484,Charming backyard house.,550913,Sune Lykke,,Frederiksberg,55.67466,12.54907,Entire home/apt,2050,2,34,2022-09-18,0.40,1,362,14,
1040628,Spacious Penthouse flat in Nørrebro,5729534,Anja,,Nrrebro,55.69313,12.54502,Entire home/apt,1500,3,84,2022-09-19,0.73,1,167,9,
1043447,Charming and centrally located,5688389,Helene,,Amager st,55.6635,12.60212,Entire home/apt,1180,3,39,2022-09-05,0.34,1,79,6,
1046830,Student Studio Apartment,5763690,Niv,,Nrrebro,55.7006,12.55274,Entire home/apt,500,6,7,2022-08-23,0.06,1,17,1,
1054591,Cozy villa near city center,5807724,Kieth,,Brnshj-Husum,55.70737,12.47825,Entire home/apt,1486,7,13,2020-08-15,0.12,1,0,0,
1055005,"Københavns bedste kvarter, med have",5809634,Merete,,sterbro,55.70743,12.57258,Entire home/apt,900,2,124,2022-08-09,1.08,1,142,4,
1055059,Large family friendly flat in CPH,5807222,Claus,,Indre By,55.6791,12.58953,Entire home/apt,2500,3,22,2022-07-24,0.20,1,0,2,
1055611,Cosy Townhouse in Copenhagen Ø,3658415,Christina,,sterbro,55.71658,12.57451,Entire home/apt,1475,4,34,2020-07-11,0.53,1,44,0,
1057350,"Copenhagen, close to everything :-)",5823976,Pernille,,Nrrebro,55.70321,12.54016,Entire home/apt,1250,2,131,2022-09-06,1.15,1,247,9,
1058983,Cozy central apartment near metro,554987,Jasmina,,Indre By,55.672,12.59313,Entire home/apt,1643,2,66,2022-08-09,0.58,1,0,7,
1061177,Amazing apartment on Frederiksberg,5830996,Mette,,Frederiksberg,55.6813,12.54708,Entire home/apt,3718,2,7,2019-05-12,0.06,2,365,0,
1061648,Ultimate beach apartment in CPH,5844782,Trine,,Amager st,55.66275,12.63011,Entire home/apt,1100,3,0,,,1,44,0,
1066680,"100 m2 ""penthouse"" like apartment",3380231,Line,,Frederiksberg,55.68448,12.55379,Entire home/apt,1115,3,57,2022-08-03,0.50,1,1,5,
1076510,Spacious apartment by the harbor,5923265,Natalie,,Amager Vest,55.66627,12.57703,Entire home/apt,1450,5,35,2022-08-03,0.31,1,176,2,
1076677,Cosy 3 room apt. in trendy Nørrebro,5924444,Betina,,Nrrebro,55.69422,12.54812,Entire home/apt,868,6,18,2022-08-06,0.18,1,116,1,
1079829,Great location - stylish apartment,5939718,Mia,,Indre By,55.68889,12.57177,Entire home/apt,2231,7,20,2019-08-18,0.18,1,259,0,
1083039,Cosy apt in the heart of Copenhagen,5954516,Søren,,Indre By,55.68551,12.56657,Entire home/apt,1291,2,120,2022-09-19,1.34,1,259,19,
1084527,"Great apartment, Amager, Copenhagen",4592633,Tina,,Amager Vest,55.63531,12.58311,Entire home/apt,875,10,2,2018-07-11,0.03,1,0,0,
1085429,Lovely house in Copenhagen,5967054,Peter,,Valby,55.64499,12.5014,Entire home/apt,1000,3,7,2019-07-23,0.08,1,0,0,
1092248,Lovely flat with one of Copenhagens best views,5971294,Maria,,Frederiksberg,55.68363,12.55474,Entire home/apt,850,3,17,2021-11-15,0.16,1,82,1,
1097018,"Centrally located Townhouse,Copenha",2494704,Marianne,,sterbro,55.71704,12.57857,Entire home/apt,3000,3,9,2022-08-22,0.17,1,178,3,
1097273,In the heart of trendy Vesterbro,1693799,Lone,,Vesterbro-Kongens Enghave,55.66928,12.54677,Entire home/apt,975,2,31,2022-08-28,0.31,1,93,14,
1098209,Lovely townhouse for two families.,6035251,Tommy,,Indre By,55.69165,12.57339,Entire home/apt,2000,7,12,2022-07-24,0.11,1,86,1,
1099290,"Next to Metro, leisure park  (Shared kitchen/Bath)",6039610,Christian,,Indre By,55.68422,12.59268,Entire home/apt,2313,2,4,2022-08-13,0.05,2,365,1,
1103984,FEEL AT HOME - Close to city & sea,4272794,Line,,Amager st,55.66142,12.62147,Entire home/apt,1395,8,21,2021-07-23,0.19,1,98,0,
1105487,"Apartment 3 room, balcony, central",5219694,Louise,,Frederiksberg,55.68448,12.53925,Entire home/apt,1190,1,25,2019-06-09,0.22,1,364,0,
1107046,Enjoy vibrant Copenhagen from a Sunny Penthouse,6077783,Ole,,sterbro,55.70913,12.57266,Entire home/apt,1331,5,112,2022-08-29,1.00,1,248,5,
1111683,Entire home/apt in Copenhagen,396954,Knud-Erik,,Frederiksberg,55.67735,12.53652,Entire home/apt,823,5,70,2022-08-20,0.63,1,0,13,
1112645,Homely! Family-friendly! Central! With Balcony;),6106477,Mette,,Vesterbro-Kongens Enghave,55.66944,12.54595,Entire home/apt,1859,5,19,2022-07-13,0.22,1,56,1,
1113643,Family-friendly spacious 5 beds with balcony,5701921,Martin,,Indre By,55.68643,12.5861,Entire home/apt,2800,2,36,2022-08-01,0.40,1,14,9,
1115811,Very close to citycenter and beach,4971805,Christine,,Amager st,55.65923,12.61653,Entire home/apt,1859,3,29,2022-09-04,0.28,1,351,4,
1117505,"Cozy, roomy and a perfect location",6133627,Arne,,Nrrebro,55.68941,12.55939,Entire home/apt,1000,3,25,2022-07-15,0.29,1,0,5,
1120755,Central location on Vesterbro,2646044,Janne,,Vesterbro-Kongens Enghave,55.66541,12.55079,Entire home/apt,900,6,26,2020-07-30,0.37,1,22,0,
1121190,Charming Oasis in the Heart of CPH,5917197,Ingeborg,,Indre By,55.68012,12.57445,Entire home/apt,1200,2,44,2022-07-20,0.39,1,315,5,
